"track","category","method","config_id","rep","runtime_sec","sample_accesses","memory_mb","mean_estimate","mean_abs_error","mean_ci_cover","mean_ci_width","coef_estimate","coef_abs_error","coef_ci_cover","coef_ci_width","mse","r2"
"Simulation","Hybrid","One-step->SGD","B",2,0.10904598236084,91200,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.798501392742203,0.00149860725779671,1,0.0722107917833041,1.52811407530722,0.615678539488607
"Simulation","Hybrid","One-step->SGD","B",3,0.119910955429077,91200,0.413009643554688,2.5814111402964,0,1,0.100919991663608,0.79496719188575,0.00503280811425033,1,0.0722103459269086,1.52809520507153,0.615683285362399
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",1,0.0667660236358643,120000,0.00130462646484375,2.5814111402964,0,1,0.100919991663608,0.33737534573824,0.46262465426176,1,4.1992021569149,2.41274238748011,0.39319407289166
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",2,0.0669112205505371,120000,0.00130462646484375,2.5814111402964,0,1,0.100919991663608,0.368654740478829,0.431345259521171,1,3.9572525668663,2.3426260201352,0.410828374636006
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",3,0.0632860660552979,120000,0.00130462646484375,2.5814111402964,0,1,0.100919991663608,0.355321851583883,0.444678148416117,1,4.01610182851806,2.34247530912795,0.410866278530329
"Empirical","Distributed","SAE","K5",1,0.0331330299377441,120000,0.000823974609375,18.42447075,0,1,0.262692151735756,3.54404703937927,0.00049240062094702,1,0.131712615432775,24.0652622983113,0.91533255625785
"Empirical","Distributed","SAE","K5",2,0.22698187828064,120000,0.000823974609375,18.42447075,0,1,0.234399099285177,3.54525419978046,0.000714759780237717,1,0.100810427470958,24.0652505850058,0.915332597468107
"Empirical","Distributed","SAE","K5",3,0.0376780033111572,120000,0.000823974609375,18.42447075,0,1,0.15407239954574,3.54440509529785,0.000134344702364508,1,0.111423907800321,24.0652360690198,0.915332648538875
"Empirical","Distributed","SAE","K20",1,0.0622439384460449,120000,0.00128173828125,18.42447075,0,1,0.208202276349574,3.54263385955322,0.00190558044700229,1,0.0814655644460078,24.0652829656717,0.915332483545052
"Empirical","Distributed","SAE","K20",2,0.0640630722045898,120000,0.00128173828125,18.42447075,0,1,0.173735699662593,3.54105110775258,0.00348833224763645,1,0.0852527390525681,24.065441528799,0.915331925681419
"Empirical","Distributed","SAE","K20",3,0.0635390281677246,120000,0.00128173828125,18.42447075,0,1,0.191904236776999,3.54192794617736,0.00261149382285852,1,0.0694572879131155,24.065352509304,0.915332238873645
"Empirical","Distributed","One-step","K10",1,0.0440859794616699,121200,0.0009765625,18.42447075,0,1,0.190780652337843,3.54453944000052,3.04201108747293e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Distributed","One-step","K10",2,0.0405170917510986,121200,0.0009765625,18.42447075,0,1,0.190780652337843,3.54453944000052,2.98427949019242e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Distributed","One-step","K10",3,0.044705867767334,121200,0.0009765625,18.42447075,0,1,0.190780652337843,3.54453944000051,2.92210700081341e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Subsampling","SRS","frac0.05",1,0.00263810157775879,6000,0.276336669921875,18.6877683333333,0.263297583333333,1,0.854565254852936,3.50189423989133,0.0426452001088919,0,0.0644216422665567,24.1006613560449,0.915208013766186
"Empirical","Subsampling","SRS","frac0.05",2,0.0026249885559082,6000,0.276336669921875,18.5820116666667,0.157540916666665,1,0.859719175273156,3.5263617798427,0.0181776601575176,1,0.0663457717410623,24.1285012237347,0.915110066342959
"Empirical","Subsampling","SRS","frac0.05",3,0.00328207015991211,6000,0.276336669921875,18.7580866666667,0.333615916666666,1,0.880240693890592,3.5090492304857,0.0354902095145162,1,0.0870126593889324,24.0966853584745,0.915222002292322
"Empirical","Subsampling","Stratified","frac0.10",1,0.00332999229431152,12000,0.597541809082031,18.466465,0.0419942499999983,1,0.585222032762516,3.478493173716,0.0660462662842161,0,0.0449256065256254,24.1211777608336,0.915135832065995
"Empirical","Subsampling","Stratified","frac0.10",2,0.00343108177185059,12000,0.597541809082031,18.3837916666667,0.0406790833333339,1,0.609493418081406,3.58007081647176,0.0355313764715475,0,0.0498645513455713,24.0977747236246,0.915218169640867
"Empirical","Subsampling","Stratified","frac0.10",3,0.00332188606262207,12000,0.597541809082031,18.4370941666667,0.0126234166666634,1,0.587555018215738,3.46177543514833,0.0827640048518865,0,0.0461061958121549,24.1801313404742,0.914928419039461
"Empirical","Subsampling","BLB","g0.7_s6_B40",1,0.532181024551392,862080,0.00203704833984375,18.463015543801,0.0385447938010373,1,1.38446016201829,3.53432356488056,0.0102158751196555,1,0.445667060393999,24.0652343525266,0.915332654577915
"Empirical","Subsampling","BLB","g0.7_s6_B40",2,0.497973918914795,862080,0.00203704833984375,18.204296480605,0.220174269394953,1,1.41122176691734,3.54495260592131,0.000413165921091085,1,0.476577817709865,24.0652343525266,0.915332654577915
"Empirical","Subsampling","BLB","g0.7_s6_B40",3,0.470081090927124,862080,0.00203704833984375,18.6587139128619,0.234243162861915,1,1.82672407172908,3.56631329064188,0.0217738506416576,1,0.794275257489854,24.0652343525266,0.915332654577915
"Empirical","Mini-batch","SGD","bs64",1,55.194571018219,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.26598609765479,0.278553342345431,0,0.0162916597569964,25.8604690700974,0.90901658236687
"Empirical","Mini-batch","SGD","bs64",2,53.071280002594,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.68054714145415,0.136007701453936,0,0.0160026197129017,24.9509970360958,0.912216326102025
"Empirical","Mini-batch","SGD","bs64",3,66.3932399749756,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.48041516362056,0.0641242763796566,0,0.0157574760202932,24.1924050306134,0.914885237213455
"Empirical","Mini-batch","SGD","bs256",1,17.9799809455872,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.51456558540023,0.0299738545999859,0,0.0157202158039347,24.0781293052462,0.915287286999104
"Empirical","Mini-batch","SGD","bs256",2,18.1563911437988,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.53588814266251,0.00865129733770331,0,0.0157553967391673,24.1860208238723,0.914907698404959
