"track","category","method","config_id","rep","runtime_sec","sample_accesses","memory_mb","mean_estimate","mean_abs_error","mean_ci_cover","mean_ci_width","coef_estimate","coef_abs_error","coef_ci_cover","coef_ci_width","mse","r2"
"Simulation","Distributed","One-step","K10",6,0.0613939762115479,42500,0.00171661376953125,2.59101122219187,0,1,0.0372733252017756,0.80568635713521,0.00568635713521037,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Distributed","One-step","K10",7,0.0510470867156982,42500,0.00171661376953125,2.59101122219187,0,1,0.0372733252017756,0.805686357135211,0.00568635713521104,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Distributed","One-step","K10",8,0.0651648044586182,42500,0.00171661376953125,2.59101122219187,0,1,0.0372733252017756,0.805686357135211,0.0056863571352106,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Subsampling","SRS","frac0.05",1,0.00175786018371582,2000,0.154464721679688,2.57173211498241,0.0192791072094587,1,0.167264791371011,0.835866991390952,0.0358669913909523,1,0.117847010606718,1.09491204946118,0.697234798023169
"Simulation","Subsampling","SRS","frac0.05",2,0.00157999992370605,2000,0.154464721679688,2.57614895627823,0.014862265913639,1,0.162374864652161,0.713338616025729,0.0866613839742706,0,0.118205470611684,1.10047412314571,0.695696772787866
"Simulation","Subsampling","SRS","frac0.05",3,0.00204300880432129,2000,0.154464721679688,2.6173842700061,0.0263730478142299,1,0.167701412200099,0.840499055472008,0.0404990554720076,1,0.114402706826342,1.09685518983805,0.696697480629537
"Simulation","Subsampling","SRS","frac0.05",4,0.00247287750244141,2000,0.154464721679688,2.54596548840884,0.0450457337830263,1,0.166403083951526,0.789887875025733,0.0101121249742672,1,0.11836041675524,1.09674428133185,0.696728149062035
"Simulation","Subsampling","SRS","frac0.05",5,0.00219011306762695,2000,0.154464721679688,2.65783583145076,0.0668246092588922,1,0.16688483250558,0.793420459775052,0.00657954022494778,1,0.114052443707965,1.09358128031108,0.697602782456908
"Simulation","Subsampling","SRS","frac0.05",6,0.00185298919677734,2000,0.154464721679688,2.60762281055723,0.0166115883653597,1,0.163312198051806,0.799780766216485,0.000219233783514738,1,0.118519989358725,1.09528957165079,0.69713040554521
"Simulation","Subsampling","SRS","frac0.05",7,0.00188803672790527,2000,0.154464721679688,2.59834142673556,0.00733020454369138,1,0.169130693250715,0.844978880069622,0.0449788800696217,1,0.113331201345815,1.09330895158008,0.697678086827962
"Simulation","Subsampling","SRS","frac0.05",8,0.00167489051818848,2000,0.154464721679688,2.55472565612031,0.0362855660715597,1,0.168547998647642,0.819660900170934,0.0196609001709339,1,0.113344037087353,1.09644544892314,0.696810782233006
"Simulation","Subsampling","Stratified","frac0.10",1,0.00296711921691895,4000,0.323211669921875,2.58320751820117,0.00780370399070041,1,0.116502085481779,0.80391296166341,0.00391296166341015,1,0.0825799046792475,1.09348471437261,0.697629484880978
"Simulation","Subsampling","Stratified","frac0.10",2,0.00305700302124023,4000,0.323211669921875,2.60842739787999,0.0174161756881159,1,0.117753023909117,0.826281537354708,0.0262815373547084,1,0.0807521886902738,1.0923423895055,0.697945360680577
"Simulation","Subsampling","Stratified","frac0.10",3,0.00214195251464844,4000,0.323211669921875,2.58100537969849,0.0100058424933755,1,0.119138911581144,0.819586425165817,0.0195864251658174,1,0.0818378637630879,1.09138021189579,0.698211422140476
"Simulation","Subsampling","Stratified","frac0.10",4,0.00263500213623047,4000,0.323211669921875,2.59014564804024,0.000865574151625026,1,0.117647190219064,0.828981364555833,0.028981364555833,1,0.083311623533489,1.09296695746623,0.697772655078449
"Simulation","Subsampling","Stratified","frac0.10",5,0.00361895561218262,4000,0.323211669921875,2.5592766442999,0.0317345778919722,1,0.118664954049287,0.797666643256258,0.00233335674374158,1,0.0806114807258644,1.09215705744105,0.697996608723698
"Simulation","Subsampling","Stratified","frac0.10",6,0.00274491310119629,4000,0.323211669921875,2.590832306994,0.0001789151978695,1,0.11756820632228,0.815942006415859,0.0159420064158591,1,0.0804727780966319,1.09332856581525,0.697672663097466
"Simulation","Subsampling","Stratified","frac0.10",7,0.00240707397460938,4000,0.323211669921875,2.57544842462183,0.0155627975700363,1,0.11830561682462,0.826300396459546,0.0263003964595461,1,0.0814713397042861,1.09355428209127,0.697610248007659
"Simulation","Subsampling","Stratified","frac0.10",8,0.0029900074005127,4000,0.323211669921875,2.58750581755198,0.00350540463988658,1,0.118095845181382,0.7922042635123,0.00779573648769982,1,0.0806985245564442,1.09129984769974,0.698233644456927
"Simulation","Subsampling","BLB","g0.7_s10_B120",1,3.87686204910278,1998000,0.00936126708984375,2.6001196920039,0.00910846981202917,1,0.237173966442604,0.808234159072021,0.00823415907202107,1,0.173513963286621,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",2,5.5424211025238,1998000,0.00936126708984375,2.61680776622613,0.025796544034256,1,0.280484496398284,0.825383517196814,0.0253835171968142,1,0.179476574154105,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",3,5.52416586875916,1998000,0.00936126708984375,2.6031397123844,0.012128490192532,1,0.249529881069207,0.80679094073737,0.00679094073736985,1,0.19815196426336,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",4,6.03498005867004,1998000,0.00936126708984375,2.60347053604495,0.0124593138530846,1,0.228711587768414,0.822433603133202,0.0224336031332024,1,0.172265935297599,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",5,5.76920199394226,1998000,0.00936126708984375,2.57528117031092,0.0157300518809449,1,0.213719961933107,0.829693164721037,0.029693164721037,1,0.16513992585436,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",6,5.54578995704651,1998000,0.00936126708984375,2.58871286162713,0.00229836056473598,1,0.233835325773813,0.808979513235395,0.00897951323539536,1,0.17690452549592,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",7,5.08678603172302,1998000,0.00936126708984375,2.6094783370383,0.0184671148464273,1,0.279382264022234,0.785704714852773,0.0142952851472272,1,0.16606664160407,1.09042459649679,0.69847566901714
"Simulation","Subsampling","BLB","g0.7_s10_B120",8,6.16281485557556,1998000,0.00936126708984375,2.56025455296432,0.0307566692275452,1,0.254379367967435,0.790940903410419,0.00905909658958126,1,0.189766521681784,1.09042459649679,0.69847566901714
"Simulation","Mini-batch","SGD","bs64",1,31.2017090320587,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.808628081889785,0.00862808188978514,1,0.025637446949764,1.09125467761469,0.698246134893879
"Simulation","Mini-batch","SGD","bs64",2,26.7278130054474,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.800468762511694,0.000468762511694365,1,0.0256326446498241,1.09084589732813,0.698359170864292
"Simulation","Mini-batch","SGD","bs64",3,26.0476460456848,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.804591741082278,0.00459174108227778,1,0.0256420571305775,1.09164717642469,0.698137601079185
"Simulation","Mini-batch","SGD","bs64",4,26.0824410915375,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.813009878629307,0.0130098786293072,0,0.0256300373092493,1.09062398795031,0.698420533270184
"Simulation","Mini-batch","SGD","bs64",5,25.9500558376312,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.797816359650569,0.00218364034943075,1,0.0256332481036468,1.0908972601808,0.698344968002544
"Simulation","Mini-batch","SGD","bs64",6,25.858528137207,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.82512625894365,0.0251262589436502,0,0.0256392612103888,1.09140913062628,0.698203425529898
"Simulation","Mini-batch","SGD","bs64",7,25.9388999938965,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.815192983660693,0.0151929836606925,0,0.02564180002113,1.09162528493649,0.698143654515941
"Simulation","Mini-batch","SGD","bs64",8,26.0953040122986,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.807558076765846,0.00755807676584608,1,0.0256319864867907,1.09078987929041,0.698374660978325
"Simulation","Mini-batch","SGD","bs256",1,6.74836111068726,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.801961177060417,0.00196117706041732,1,0.0256292563316169,1.0905575237503,0.698438911958181
"Simulation","Mini-batch","SGD","bs256",2,6.91952085494995,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.805533062684354,0.00553306268435361,1,0.0256280633986368,1.09045600447539,0.698466984079396
"Simulation","Mini-batch","SGD","bs256",3,6.85708689689636,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.811479293293507,0.0114792932935072,1,0.0256291619531765,1.09054949191922,0.698441132921006
"Simulation","Mini-batch","SGD","bs256",4,7.0871570110321,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.803346587122829,0.00334658712282887,1,0.0256281915748262,1.09046691211539,0.698463967897565
"Simulation","Mini-batch","SGD","bs256",5,6.76461482048035,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.810075331713075,0.0100753317130747,1,0.0256289655910733,1.09053278112923,0.698445753790517
"Simulation","Mini-batch","SGD","bs256",6,6.80894184112549,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.809188190294825,0.00918819029482498,1,0.0256321798711123,1.09080633860438,0.698370109646993
"Simulation","Mini-batch","SGD","bs256",7,6.92997813224792,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.807468890210814,0.00746889021081365,1,0.0256278637903455,1.09043901815778,0.698471681137835
"Simulation","Mini-batch","SGD","bs256",8,6.72558808326721,1600000,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.80592358381063,0.00592358381062974,1,0.0256279395782248,1.09044546755861,0.698469897748796
"Simulation","Hybrid","BLB->One-step","A",1,5.16524696350098,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520727,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",2,5.50263810157776,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520715,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",3,5.5429060459137,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520738,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",4,5.5602548122406,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135208,0.00568635713520771,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",5,5.37690591812134,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520704,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",6,5.39961123466492,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520727,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",7,5.51894497871399,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135207,0.00568635713520715,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","BLB->One-step","A",8,5.75458788871765,2040500,0.00936126708984375,2.59101122219187,0,1,0.0372733252017756,0.805686357135208,0.00568635713520749,1,0.0256276943184266,1.09042459649679,0.69847566901714
"Simulation","Hybrid","One-step->SGD","B",1,9.97603702545166,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.800536473614474,0.000536473614474064,1,0.0256297862304697,1.09060261995967,0.698426441949339
"Simulation","Hybrid","One-step->SGD","B",2,9.33923482894897,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.810822462097048,0.0108224620970482,1,0.0256372223165169,1.09123555472713,0.698251422756882
"Simulation","Hybrid","One-step->SGD","B",3,9.20928597450256,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.806601529237249,0.00660152923724933,1,0.0256411103867453,1.09156656735758,0.698159891107407
"Simulation","Hybrid","One-step->SGD","B",4,9.39506578445435,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.8041901664987,0.00419016649870041,1,0.0256309796341874,1.09070418612265,0.698398356862627
"Simulation","Hybrid","One-step->SGD","B",5,9.1752028465271,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.802392697820821,0.00239269782082141,1,0.0256302048519068,1.09063824673864,0.698416590428445
"Simulation","Hybrid","One-step->SGD","B",6,9.20500779151917,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.798492496369352,0.00150750363064833,1,0.0256295161785018,1.09057963749469,0.698432797063116
"Simulation","Hybrid","One-step->SGD","B",7,9.47848081588745,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.795193014226677,0.00480698577332317,1,0.0256337918712792,1.09094354389093,0.69833216962586
"Simulation","Hybrid","One-step->SGD","B",8,9.25193119049072,1162500,2.74760437011719,2.59101122219187,0,1,0.0372733252017756,0.803596092922179,0.00359609292217888,1,0.0256295188166074,1.0905798620065,0.698432734981086
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",1,4.12681102752686,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.719774735667668,0.0802252643323318,1,2.55092791471239,1.31351408351984,0.636786939195707
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",2,4.07802414894104,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.708127363653165,0.091872636346835,1,2.56867068103842,1.31402606828705,0.636645365110801
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",3,3.85228610038757,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.711883643610931,0.0881163563890689,1,2.55239822795707,1.31927775756382,0.635193167406535
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",4,3.97675800323486,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.711071913326595,0.088928086673405,1,2.59650108154511,1.31605319284186,0.636084824402925
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",5,4.07007694244385,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.712788585940547,0.0872114140594527,1,2.5883558456616,1.31053712971646,0.637610126793284
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",6,3.87159895896912,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.724432824533086,0.0755671754669143,1,2.54935200796882,1.31368900046834,0.636738571141607
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",7,3.82213997840881,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.714958950927468,0.0850410490725321,1,2.52027434954962,1.31869500251583,0.63535431089737
"Simulation","Hybrid","Stratified-SGD->Aggregate","C",8,3.84965109825134,1600000,0.00130462646484375,2.59101122219187,0,1,0.0372733252017756,0.717044312553359,0.0829556874466412,1,2.5633434810388,1.31817152113171,0.635499064028066
"Empirical","Distributed","SAE","K5",1,0.246083974838257,6e+05,0.000823974609375,18.5126517333333,0,1,0.113465958702015,3.52889224943555,0.000151248729104658,1,0.0272543489907831,23.6639323449758,0.917425949604936
"Empirical","Distributed","SAE","K5",2,0.26298999786377,6e+05,0.000823974609375,18.5126517333333,3.5527136788005e-15,1,0.0737882437846409,3.52891090015359,0.000132598011067131,1,0.0348456598090277,23.6639320298634,0.917425950704504
"Empirical","Distributed","SAE","K5",3,0.211861133575439,6e+05,0.000823974609375,18.5126517333333,0,1,0.101425434438916,3.52911287044181,6.9372277152091e-05,1,0.0230492936101454,23.6639318384264,0.917425951372513
"Empirical","Distributed","SAE","K5",4,0.218652963638306,6e+05,0.000823974609375,18.5126517333333,0,1,0.0796144653685786,3.52858563543078,0.000457862733871384,1,0.0520044044956434,23.6639345097801,0.917425942050965
"Empirical","Distributed","SAE","K5",5,0.232272148132324,6e+05,0.000823974609375,18.5126517333333,0,1,0.0474101108335176,3.52909908275854,5.55845938872146e-05,1,0.0274787386276421,23.6639318188955,0.917425951440666
"Empirical","Distributed","SAE","K5",6,0.220793008804321,6e+05,0.000823974609375,18.5126517333333,0,1,0.0668165535427718,3.52916552000906,0.000122021844405573,1,0.0249192353683965,23.6639319737188,0.917425950900418
"Empirical","Distributed","SAE","K5",7,0.256349802017212,6e+05,0.000823974609375,18.5126517333333,0,1,0.0668575713278443,3.52898033431233,6.31638523289624e-05,1,0.0342602510159686,23.6639318234984,0.917425951424604
"Empirical","Distributed","SAE","K5",8,0.212862968444824,6e+05,0.000823974609375,18.5126517333333,0,1,0.098105172358423,3.52890568405118,0.000137814113478019,1,0.0379408521063933,23.6639320788516,0.917425950533562
"Empirical","Distributed","SAE","K20",1,0.31850004196167,6e+05,0.00128173828125,18.5126517333333,0,1,0.0930898132082731,3.52876768995541,0.000275808209248218,1,0.0411035828018527,23.6639358992458,0.917425937202497
"Empirical","Distributed","SAE","K20",2,0.319608926773071,6e+05,0.00128173828125,18.5126517333333,0,1,0.0800865925912433,3.52867731703667,0.000366181127981147,1,0.0385406834903605,23.6639336743723,0.917425944966077
"Empirical","Distributed","SAE","K20",3,0.30061411857605,6e+05,0.00128173828125,18.5126517333333,0,1,0.0843595753147781,3.52850456423479,0.000538933929868701,1,0.0333140316773468,23.6639367665978,0.917425934175918
"Empirical","Distributed","SAE","K20",4,0.323898077011108,6e+05,0.00128173828125,18.5126517333333,0,1,0.0719513145413231,3.52879966923432,0.000243828930337475,1,0.0311584873909663,23.6639326246583,0.917425948628999
"Empirical","Distributed","SAE","K20",5,0.310902118682861,6e+05,0.00128173828125,18.5126517333333,0,1,0.058536550783991,3.52847928259319,0.000564215571460913,1,0.0288767427901018,23.66393950385,0.91742592462442
"Empirical","Distributed","SAE","K20",6,0.315414905548096,6e+05,0.00128173828125,18.5126517333333,0,1,0.066265223776405,3.52750176199502,0.00154173616963948,1,0.0460273442048882,23.6639615245857,0.917425847784218
"Empirical","Distributed","SAE","K20",7,0.269325017929077,6e+05,0.00128173828125,18.5126517333333,0,1,0.0843287920104672,3.52832568454091,0.000717813623743346,1,0.0357542539200146,23.6639392893163,0.917425925373024
"Empirical","Distributed","SAE","K20",8,0.34303879737854,6e+05,0.00128173828125,18.5126517333333,0,1,0.0965285610379354,3.52871189097348,0.000331607191174754,1,0.0335260249180251,23.6639331478368,0.917425946803395
"Empirical","Distributed","One-step","K10",1,0.274272918701172,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816579,1.13509202037676e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",2,0.24795389175415,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816587,1.21147536447097e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",3,0.245667934417725,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816584,1.18172138741102e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",4,0.253259897232056,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816596,1.30340183090993e-12,1,0.00699340977770468,23.6639317475177,0.917425951689735
"Empirical","Distributed","One-step","K10",5,0.248917818069458,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816592,1.26609833728253e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",6,0.283515214920044,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816587,1.21636034577932e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",7,0.228950023651123,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.52904349816576,1.10533804331681e-12,1,0.00699340977770468,23.6639317475177,0.917425951689734
"Empirical","Distributed","One-step","K10",8,0.265273094177246,602500,0.0009765625,18.5126517333333,0,1,0.0856707299434589,3.5290434981658,1.13997700168511e-12,1,0.00699340977770468,23.6639317475177,0.917425951689735
"Empirical","Subsampling","SRS","frac0.05",1,0.00810098648071289,30000,1.37496948242188,18.4333186666667,0.0793330666666634,1,0.381022679691462,3.5700478221291,0.0410043239644402,0,0.0308559531347683,23.6945230376027,0.917319204987948
"Empirical","Subsampling","SRS","frac0.05",2,0.00757598876953125,30000,1.37496948242188,18.5216623333333,0.00901059999999987,1,0.383210971543114,3.49552811882896,0.0335153793356993,0,0.0326902909182492,23.6831134981367,0.917359017977316
"Empirical","Subsampling","SRS","frac0.05",3,0.00829696655273438,30000,1.37496948242188,18.496121,0.0165307333333331,1,0.382345153589107,3.55624362171227,0.0272001235476163,0,0.0302924462286853,23.6745029867545,0.917389063905035
"Empirical","Subsampling","SRS","frac0.05",4,0.0079338550567627,30000,1.37496948242188,18.5546883333333,0.042036600000003,1,0.382204054425259,3.49358563470558,0.035457863459079,0,0.0343399456376581,23.6822314213243,0.917362095938075
"Empirical","Subsampling","SRS","frac0.05",5,0.00788593292236328,30000,1.37496948242188,18.372242,0.140409733333332,1,0.380445029022141,3.58354258113837,0.0544990829737149,0,0.030362285106321,23.7012538475165,0.917295718179884
"Empirical","Subsampling","SRS","frac0.05",6,0.0083770751953125,30000,1.37496948242188,18.577568,0.0649162666666676,1,0.379902039822248,3.47005370172014,0.0589897964445134,0,0.0307890254135597,23.7269093641179,0.917206194600714
"Empirical","Subsampling","SRS","frac0.05",7,0.00703692436218262,30000,1.37496948242188,18.3496983333333,0.162953399999999,1,0.368791426184139,3.49894658217515,0.0300969159895095,0,0.028908800443384,23.6797980784727,0.91737058696029
"Empirical","Subsampling","SRS","frac0.05",8,0.0074160099029541,30000,1.37496948242188,18.5935676666667,0.0809159333333334,1,0.386443348246033,3.5588593501598,0.0298158519951421,0,0.0318319046613125,23.6760421560384,0.917383693054571
"Empirical","Subsampling","Stratified","frac0.10",1,0.0154671669006348,60000,2.97791290283203,18.598738,0.0860862666666691,1,0.270830911989748,3.51156674704723,0.017476751117425,0,0.0222231796260601,23.6684056239179,0.917410340332757
"Empirical","Subsampling","Stratified","frac0.10",2,0.0153210163116455,60000,2.97791290283203,18.5560763333333,0.0434246000000016,1,0.270249407595713,3.53618848922108,0.00714499105642741,1,0.0217962982903055,23.6672648466171,0.917414321015297
"Empirical","Subsampling","Stratified","frac0.10",3,0.0199501514434814,60000,2.97791290283203,18.6220108333333,0.109359100000002,1,0.274159459284853,3.55101110937626,0.0219676112116081,0,0.0226687889437436,23.6809649925772,0.917366515074745
"Empirical","Subsampling","Stratified","frac0.10",4,0.0328350067138672,60000,2.97791290283203,18.5879181666667,0.0752664333333328,1,0.268344534122335,3.48042274080679,0.048620757357865,0,0.0222391952846728,23.6938264574271,0.917321635667925
"Empirical","Subsampling","Stratified","frac0.10",5,0.0155410766601562,60000,2.97791290283203,18.6726315,0.15997976666667,0,0.275405276682669,3.55867901375388,0.0296355155892289,0,0.0227363540610961,23.6855946601168,0.91735036009276
